work_id	volume_file	volume_title	volume_date	prenom_auteur	nom_auteur	volume_edition_id	first_edition	first_edition_titre	first_edition_date	list_edition_bnf
23	gbooks_Uid47pOf-EEC	L'Infante déterminée, qui est le quatriesme des Avantures de Floride, où se voyent plusieurs trofées de la Vertu trionfante du Vice, par Françoys Beroalde, sieur de Ver-ville	1596	François	Béroalde de Verville	NA	cb31804419c	L'Infante déterminée, qui est le quatriesme des Avantures de Floride, où se voyent plusieurs trofées de la Vertu trionfante du Vice, par Françoys Beroalde, sieur de Ver-ville	1596	cb31804419c
24	gallica_bpt6k113385t	Les amours d'Aesionne , où se voient les hazards des armes, les jalousies, désespoirs, espérances, changements et passions que les succez balancent par la vertu. De l'invention de Béroalde de Verville	1597	François	Béroalde de Verville	cb300927239	cb300927239	Les amours d'Aesionne , où se voient les hazards des armes, les jalousies, désespoirs, espérances, changements et passions que les succez balancent par la vertu. De l'invention de Béroalde de Verville	1597	cb300927239
25	gallica_bpt6k522799	La Pucelle d'Orléans restituée par Béroalde de Verville. Sous le sujet de cette magnanime Pucelle est représentée une fille vaillante, chaste, sçavante et belle	1599	François	Béroalde de Verville	NA	cb30092770t	La Pucelle d'Orléans restituée par Béroalde de Verville. Sous le sujet de cette magnanime Pucelle est représentée une fille vaillante, chaste, sçavante et belle	1599	cb30092770t
26	NA	NA	NA	René	Berthault	NA	cb30094830b	La Pénitence d'amour. - Au verso du titre : La Pénitence d'amour, en laquelle sont plusieurs persuasions et responces tres-utilles et prouffitables, pour la recréation des esperitz qui veullent tascher à honneste conversation avec les dames, et les occasions que les dames doibvent fuyr de complaire par trop aux pourchatz des hommes et importunitez qui leur sont faictes soubz couleur de service, dont elles se trouvent ou trompées ou infames de leur honneur. R. B. (René Berthault de La Grise.)  -  A la fin : Cy fine la Pénitence d'amour nouvellement imprimée, 1537	1537	cb30094830b
27	gallica_bpt6k65369874	Histoires prodigieuses extraictes de plusieurs fameux autheurs, grecz &amp;amp; latins, sacrez et prophanes : mises en nostre langue par P. Boaistuau, surnommé Launay,...	1564	Pierre	Boaistuau	cb30116338q	cb30116337c	Histoires prodigieuses extraictes de plusieurs fameux autheurs, grecz &amp;amp; latins, sacrez &amp;amp; prophanes : mises en nostre langue par P. Boaistuau, surnommé Launay, natif de Bretaigne : avec les pourtraicts &amp;amp; figures. Dediées à trèshault, &amp;amp; trespuissant seigneur, Jehan de Rieux, seigneur Dasserac	1561	cb30116337c, cb30116338q, cb31829374v, cb31446251x
28	gallica_bpt6k8713308v	Bocace. Des cent Nouvelles, translaté de latin en françoys par maistre Laurens du Premier Fait	1485	none	Boccace	cb30116789q	cb30116789q	Bocace. Des cent Nouvelles, translaté de latin en françoys par maistre Laurens du Premier Fait	1485	cb30116789q, cb30116790x, cb301167918, cb32926982q, cb30116793z, cb301167949
28	gallica_btv1b73000330	Boccace. Des cent Nouvelles imprimez à Paris. - A la fin : Cy fine le livre Décaméron... translaté de latin en françoys par maistre Laurens du Premier Fait, imprimé pour Anthoine Vérad (sic), libraire demourant à Paris, en la rue Saint Jaques...	1499	none	Boccace	cb30116790x	cb30116789q	Bocace. Des cent Nouvelles, translaté de latin en françoys par maistre Laurens du Premier Fait	1485	cb30116789q, cb30116790x, cb301167918, cb32926982q, cb30116793z, cb301167949
28	gallica_btv1b8600071m	Le Decameron de Messire Jehan Bocace Florentin , nouvellement traduict d'italien en françoys par Maistre Anthoine Le Maçon conseiller du Roy &amp;amp; tresorier de lextraordinaire de ses guerres	1545	none	Boccace	cb32926982q	cb30116789q	Bocace. Des cent Nouvelles, translaté de latin en françoys par maistre Laurens du Premier Fait	1485	cb30116789q, cb30116790x, cb301167918, cb32926982q, cb30116793z, cb301167949
29	gallica_bpt6k110347c	La Fiammette amoureuse de M. Jean Boccace gentilhomme florentin : contenant, d'une invention gentile, toutes les plainctes et passions d'amour. Faicte françoise et italienne pour l'utilité de ceux qui désirent apprendre les deux langues par G. C. D. T. [Gabriel Chappuis, de Tours]	1585	none	Boccace	cb30116879p	cb30116878b	Flammette (de J. Boccace), complainte des tristes amours de Flammette à son amy Pamphile, translatée d'italien en vulgaire françoys. On les vend à Lyon, par Claude Nourry dict le Prince près Nostre-Dame de Confort. - A la fin : Nouvellement imprimée à Lyon, par Claude Nourry dict le Prince, près Nostre-Dame de Confort, 1532	1532	cb30116878b, cb30116879p
29	gallica_btv1b8600042w	Flammette (de J. Boccace), complainte des tristes amours de Flammette à son amy Pamphile, translatée d'italien en vulgaire françoys. On les vend à Lyon, par Claude Nourry dict le Prince près Nostre-Dame de Confort. - A la fin : Nouvellement imprimée à Lyon, par Claude Nourry dict le Prince, près Nostre-Dame de Confort, 1532	1532	none	Boccace	cb30116878b	cb30116878b	Flammette (de J. Boccace), complainte des tristes amours de Flammette à son amy Pamphile, translatée d'italien en vulgaire françoys. On les vend à Lyon, par Claude Nourry dict le Prince près Nostre-Dame de Confort. - A la fin : Nouvellement imprimée à Lyon, par Claude Nourry dict le Prince, près Nostre-Dame de Confort, 1532	1532	cb30116878b, cb30116879p
30	NA	NA	NA	none	Boccace	NA	cb30116900p	Treize élégantes demandes damours, premièrement composées par le très faconde poète Jehan Bocace, et depuis translatées en françoys...	1534	cb30116900p
31	gallica_btv1b8600069j	Le Philocope de messire Jehan Boccace, florentin, contenant l'histoire de Fleury et Blanchefleur, divisé en sept livres, traduictz d'italien en françoys par Adrian Sevin,... M D XLII. On les vend à Paris... par Denys Janot...	1542	none	Boccace	cb301168968	cb301168968	Le Philocope de messire Jehan Boccace, florentin, contenant l'histoire de Fleury et Blanchefleur, divisé en sept livres, traduictz d'italien en françoys par Adrian Sevin,... M D XLII. On les vend à Paris... par Denys Janot...	1542	cb301168968, cb30116897m, cb30116898z, cb301168999
32	NA	La Théseyde du sieur Jean Bocace,... contenant les belles, chastes et honnestes amours des deux jeunes chevaliers thébains, Arcite et Palémon... traduicte d'italien en françois par le sieur D. C. C.	1597	none	Boccace	cb301169491	cb301169491	La Théseyde du sieur Jean Bocace,... contenant les belles, chastes et honnestes amours des deux jeunes chevaliers thébains, Arcite et Palémon... traduicte d'italien en françois par le sieur D. C. C.	1597	cb301169491
33	NA	NA	NA	none	Boccace	NA	cb30116926c	Le Laberinthe d'amour de M. Jean Boccace, autrement Invective contre une mauvaise femme, mis nouvellement d'italien en françoys... (par Fr. de Belleforest.)	1571	cb30116926c
34	gbooks__SZgAAAAcAAJ	Le Parc de noblesse. Description du tres puissant et magnanime prince des Gaules et de ses faicts et gestes. La forme de vivre de ceux du bon temps, qu'on nommoit l'aage doré. (Par Jean Bouchet.)	1565	Jean	Bouchet	NA	cb301382537	Le Parc de noblesse. Description du tres puissant et magnanime prince des Gaules et de ses faicts et gestes. La forme de vivre de ceux du bon temps, qu'on nommoit l'aage doré. (Par Jean Bouchet.)	1565	cb301382537
35	gallica_bpt6k324576d	Les Triumphes de la noble et amoureuse dame, et l'art de honnestement aymer, composé par le Traverseur des voyes perilleuses	1536	Jean	Bouchet	cb30138258z	cb30138258z	Les Triumphes de la noble et amoureuse dame, et l'art de honnestement aymer, composé par le Traverseur des voyes perilleuses	1536	cb30138258z, cb30138260h, cb30138261v, cb301382626, cb30138263j
36	gallica_bpt6k87071084	Sérées de Guillaume Bouchet,... Livre premier	1585	Guillaume	Bouchet	cb30138197k	cb301381967	Sérées de Guillaume Bouchet,... Livre premier	1584	cb301381967, cb30138197k
37	gbooks_G523bINtcHwC	Le Vingtiesme livre d'Amadis de Gaule , contenant le prouchas des pudiques amours de don Arlange prince d'Espagne, &amp;amp; de Sestiliane infante de Seville... Fait d'espagnol franc̜ois	1582	Jean	Boyron	cb36127782k	cb36127782k	Le Vingtiesme livre d'Amadis de Gaule , contenant le prouchas des pudiques amours de don Arlange prince d'Espagne, &amp;amp; de Sestiliane infante de Seville... Fait d'espagnol franc̜ois	1582	cb36127782k
38	NA	Apologie d'Euphormion (J. Barclay) touchant ses satyres	1625	Sebastian	Brant	NA	cb30155493q	La Grand nef des folz. La Grand Nef des folz du monde en laquelle chascun homme sage prenant plaisir de lire les passages des hystoyres d'icelle morallement et briefvement exposées, trouvera et congnoistra plusieurs manières de folz et aussi pourra discerner entre bien et mal et séparer vice et peché d'avec vertu à eulx contraire, qu'est ung oeuvre excellente pour mener l'homme en voye de salut. On les vend à Lyon en la maison de Françoys Juste, imprimeur, devant Nostre Dame de Confot. - A la fin : Cy finist la Nef des folz du monde. Premièrement composée en aleman par maistre Sebastien Brant,... consécutivement d'aleman en latin rédigée par maistre Jacques Locher... et de nouvel translatée de latin en françoys et imprimée à Lyon sur le Rosne par Françoys Juste, imprimeur, le dernier jour du moys de juing, l'an MCCCCCXXIX...	1529	cb30155493q
39	gallica_btv1b8600159h	Le Livre des deux amans Guiscard et Sigismunde (traduit de Leonardus Brunus Aretinus par Jean Fleury)	1522	Leonardo	Bruni	cb301701457	cb301701457	Le Livre des deux amans Guiscard et Sigismunde (traduit de Leonardus Brunus Aretinus par Jean Fleury)	1522	cb301701457
40	gallica_btv1b86000617	(Fol. 1 recto : Titre :) Le Jouuencel // - (Fol. 2 recto :) (a) U // com//man//ce//ment // Du monde apres // que Dieu eust crée // lomme... // - (A la fin :) Cy finist le Jouvencel Imprime a paris le XXVII jour // de mars mil quatre cens iiii. vingz et treze par antoi//ne verard libraire demourant a paris... //	1493	Jean de	Bueil	cb33443120x	cb33443120x	(Fol. 1 recto : Titre :) Le Jouuencel // - (Fol. 2 recto :) (a) U // com//man//ce//ment // Du monde apres // que Dieu eust crée // lomme... // - (A la fin :) Cy finist le Jouvencel Imprime a paris le XXVII jour // de mars mil quatre cens iiii. vingz et treze par antoi//ne verard libraire demourant a paris... //	1493	cb33443120x
41	NA	NA	NA	none	C. A. D. B.	NA	cb33297261f	Les chastes amours d'Helene de Marthe, recherchée de plusieurs amans, entre lesquels Valentin du Soleil tient le principal &amp;amp; plus illustre rang . Discours contenant en termes propres, offres de service, remerciemens...  Avec la prodigieuse métamorphose desdits Marthe &amp;amp; du Soleil	1597	cb33297261f
42	gallica_bpt6k1510626z	Dialogue tres-elegant intitule le Peregrin, traictant de lhonneste &amp;amp; pudique amour concilie par pure &amp;amp; sincere vertu , traduict de vulgaire italien en langue françoyse par maistre Françoys Dassy conterouleur des briz de la marybe en Bretaigne, secretaire du roy de navarre &amp;amp; de tres haulte et illustre dame ma dame Louyse duchesse de Valentinois, et nouvellement imprime a Lyon	1528	Giacomo	Caviceo	cb302093074	cb354932822	Dialogue tres elegant intitule le Peregrin traictant de lhonneste et pudique amour concilie par pure et sincere vertu, traduict du vulgaire italien en langue francoyse par maistre Francoys Dassy conterouleur des Briz de la marine en Bretaigne secretaire du roi de Navarre... et nouvellement imprime a Paris	1527	cb354932822, cb302093074, cb30209308g, cb30209309t, cb333461403, cb30209311c, cb45349382p
42	gallica_bpt6k1517765k	Dialogue tres elegant intitule le Peregrin traictant de lhonneste et pudique amour concilie par pure et sincere vertu, traduict du vulgaire italien en langue francoyse par maistre Francoys Dassy conterouleur des Briz de la marine en Bretaigne secretaire du roi de Navarre... et nouvellement imprime a Paris	1527	Giacomo	Caviceo	cb354932822	cb354932822	Dialogue tres elegant intitule le Peregrin traictant de lhonneste et pudique amour concilie par pure et sincere vertu, traduict du vulgaire italien en langue francoyse par maistre Francoys Dassy conterouleur des Briz de la marine en Bretaigne secretaire du roi de Navarre... et nouvellement imprime a Paris	1527	cb354932822, cb302093074, cb30209308g, cb30209309t, cb333461403, cb30209311c, cb45349382p
43	sup_1	Le Dixhuictiesme livre d'Amadis de Gaule , continuant les amours, gestes &amp;amp; faits heroïques des illustres &amp;amp; vertueux princes Sferamond &amp;amp; Amadis d'Astre... Traduict d'espagnol en franc̜ois	1579	Gabriel	Chappuys	NA	cb36127778b	Le Dixhuictiesme livre d'Amadis de Gaule , continuant les amours, gestes &amp;amp; faits heroïques des illustres &amp;amp; vertueux princes Sferamond &amp;amp; Amadis d'Astre... Traduict d'espagnol en franc̜ois	1579	cb36127778b
44	gallica_bpt6k53091v	Le Dixneufiesme livre d'Amadis de Gaule . Traittant des amours, gestes, &amp;amp; faicts heroïques, de plusieurs illustres &amp;amp; magnanimes princes nepveux d'Amadis de Gaule... Traduit d'espagnol en langue franc̜oyse, par Gabriel Chappuis...	1582	Gabriel	Chappuys	NA	cb36127780w	Le Dixneufiesme livre d'Amadis de Gaule . Traittant des amours, gestes, &amp;amp; faicts heroïques, de plusieurs illustres &amp;amp; magnanimes princes nepveux d'Amadis de Gaule... Traduit d'espagnol en langue franc̜oyse, par Gabriel Chappuis...	1582	cb36127780w
45	gbooks_WJxmAAAAcAAJ	Le Vingt uniesme et dernier livre d'Amadis de Gaule , contenant la fin &amp;amp; mort d'iceluy; les merveilleux faicts d'armes &amp;amp; amours de plusieurs grands &amp;amp; notables princes de son sang... Traduict d'hespagnol en franc̜ois	1581	Gabriel	Chappuys	NA	cb361277848	Le Vingt uniesme et dernier livre d'Amadis de Gaule , contenant la fin &amp;amp; mort d'iceluy; les merveilleux faicts d'armes &amp;amp; amours de plusieurs grands &amp;amp; notables princes de son sang... Traduict d'hespagnol en franc̜ois	1581	cb361277848
46	NA	NA	NA	Gabriel	Chappuys	NA	cb361277817	Le Vingtiesme et penultime livre d'Amadis de Gaule , traittant des amours, gestes &amp;amp; faicts heroïques de plusieurs illustres &amp;amp; vertueux princes de la race &amp;amp; souche dudict Amadis... Mis d'hespagnol en franc̜ois par Gabriel Chappuys...	1581	cb361277817
47	NA	Le Vingtuniesme et dernier livre d'Amadis de Gaule , contenant la fin &amp;amp; mort d'iceluy; les merveilleux faicts d'armes &amp;amp; amours de plusieurs grands &amp;amp; notables princes de son sang... Traduict d'hespagnol en franc̜ois	1581	Gabriel	Chappuys	cb36127783x	cb36127783x	Le Vingtuniesme et dernier livre d'Amadis de Gaule , contenant la fin &amp;amp; mort d'iceluy; les merveilleux faicts d'armes &amp;amp; amours de plusieurs grands &amp;amp; notables princes de son sang... Traduict d'hespagnol en franc̜ois	1581	cb36127783x
48	gallica_bpt6k8707107q	Les Facétieuses journées , contenans cent certaines et agréables nouvelles la plus part advenues de nostre temps, les autres recueillies et choisies de tous les plus excellents autheurs estrangers qui en ont escrit, par G. C. D. T.	1584	Gabriel	Chappuys	cb30221806n	cb30221806n	Les Facétieuses journées , contenans cent certaines et agréables nouvelles la plus part advenues de nostre temps, les autres recueillies et choisies de tous les plus excellents autheurs estrangers qui en ont escrit, par G. C. D. T.	1584	cb30221806n
49	NA	NA	NA	Jacques	Charlot	NA	cb36127779p	Le Dixneufiesme livre d'Amadis de Gaule , traittant des amours, gestes &amp;amp; faicts heroïques de plusieurs illustres &amp;amp; magnanimes princes, nepveux d'Amadis de Gaule... Traduit d'hespagnol en langue franc̜oise, par Jacques Charlot...	1581	cb36127779p
50	gallica_bpt6k3041989v	Les après disnées du seigneur de Cholières	1587	Nicolas de	Cholières	cb30239670b	cb30239670b	Les après disnées du seigneur de Cholières	1587	cb30239670b, cb302396694
51	NA	Le Chemin de long estude de dame Christine de Pise . Ou est descrit le debat esmeu au parlement de Raison, pour l'election du Prince digne de gouverner le monde. Traduit de langue romanne en prose françoyse, par Jan Chaperon, dit lassé de Repos. Tout par soulas.	1549	none	Christine de Pizan	cb31117545x	cb31117545x	Le Chemin de long estude de dame Christine de Pise . Ou est descrit le debat esmeu au parlement de Raison, pour l'election du Prince digne de gouverner le monde. Traduit de langue romanne en prose françoyse, par Jan Chaperon, dit lassé de Repos. Tout par soulas.	1549	cb31117545x
52	gallica_bpt6k1019177	Le trésor de la cité des dames de degré en degré et de tous estatz selon dame Cristine	1503	none	Christine de Pizan	cb311175588	cb31117557x	Le Trésor de la cité des dames [par Christine de Pisan]...	1497	cb31117557x, cb311175588, cb31117559m
